Date,AAPL,AAPL/FB,AMZN,AMZN/FB,CMG,CVX,CVX/XOM,FB,KO,NKE,PEP,PEP/KO,SBUX,T,VZ,VZ/T,XOM,ln(AAPL),ln(AMZN),ln(CMG),ln(FB),ln(NKE)
2013-10-16,68.174948439271,1.3331041931808958,310.49,6.0713727023856086,438.07,109.19901260303001,1.3306571528982631,51.14,35.466512592625,36.419070233247,78.249410266131,2.206289949195692,37.985108510059995,31.114994058899,46.230997582062045,1.485810908224802,82.0639729514,4.222077172431711,5.738151694735743,6.082378714958612,3.9345669698630408,3.5950925449578577
2013-10-17,68.63560285207,1.314606451868799,310.77,5.952307986975675,439.07,109.52983539214,1.3320947303212205,52.21,35.979843695940005,36.428844540878,78.544260359513,2.1830072699391967,38.325825782703,31.3333448944,47.84541337064199,1.5269807143760474,82.223758490305,4.228811392114746,5.73905308873812,6.084658853666806,3.955274047422461,3.595360893275582
2013-10-18,69.23284823665,1.2768876473008115,328.93,6.0665805975654745,509.74,109.64805184586001,1.3324662544281427,54.22,36.194509430053,37.108158921234995,78.953245972913,2.1813597480991573,38.603266990426,31.488010069546,48.931474901141215,1.5539716480358303,82.289552535736,4.237475435496824,5.795844962170038,6.233900791802601,3.9930498440705193,3.613836862449608
2013-10-21,70.92962373470999,1.317170357190529,326.44,6.062024141132776,509.25,109.80384097093001,1.3392544845389223,53.85,36.231842601203,37.186353382284004,78.34452319948001,2.162311314436952,38.676277834564,32.042985109778,49.489182173559755,1.5444622903893557,81.988779756622,4.261688170458772,5.788246164601042,6.2329390551069155,3.9862024036023977,3.615941849412916
2013-10-22,70.726301815062,1.3425645750771071,332.54,6.312452543659833,520.0,110.55529439770001,1.3369249781239811,52.68,36.483841506467,37.122820382682,79.362231586313,2.175270703668788,39.377181938286,32.052083061257,50.03710510786567,1.561118664650788,82.693715957671,4.25881752373526,5.806760153612234,6.253828811575473,3.9642358768750805,3.6142318851685626
2013-10-23,71.41912006585301,1.3760909453921581,326.76,6.295953757225433,520.79,110.08792702251002,1.3368955055579337,51.9,36.483841506467,36.927334230061,79.25760735963,2.1724030169789295,38.963453821506,32.097572818653,49.72400628826229,1.5491516000040342,82.34594743182,4.268565621533879,5.789225956473668,6.255346889481134,3.949318790171843,3.60895204185778
2013-10-24,72.36464521911701,1.3796881833959391,332.21,6.333841754051477,522.97,110.48198186826001,1.3293899622735392,52.45,36.213176015628,36.902898460984,78.506215186173,2.1678909121998355,38.476714860587,31.506205972505,49.332632763758056,1.5658068383990733,83.107278528952,4.281717854419041,5.805767299074111,6.259524101043024,3.9598603348423063,3.6082900970398213
2013-10-25,71.554894756926,1.3773800723181135,363.39,6.994995187680462,527.5,110.50947406680001,1.3365227933488364,51.95,36.427841749741,36.995754383478,79.276629946299,2.176264805665097,38.919647315023,32.01569125534,49.61637856902362,1.5497519067544088,82.684316808323,4.270464913962037,5.89547663769682,6.268148865350222,3.9502817175452365,3.610803159667867
2013-10-28,72.087926059155,1.4351567999035437,358.16,7.130400159267371,527.85,110.80272418456998,1.336120441747691,50.23,36.969172731418,36.902898460984,80.475052906495,2.1768150856701163,38.311223613875,32.361413411550004,49.47939783544714,1.5289628177299455,82.928694691353,4.277886569229666,5.8809798139327105,6.268812152435704,3.9166124577619534,3.6082900970398213
2013-10-29,70.29238059544501,1.42292268411832,362.7,7.342105263157895,527.93,111.3434040892,1.3320718544916152,49.4,37.146505294381,37.098384613604004,81.312046719966,2.1889554905792377,38.754156068311,32.998270015095,49.988183417302636,1.5148728522566677,83.586635145665,4.252663408809562,5.893576046288857,6.268963699159743,3.899950424193877,3.6135734272531437
2013-10-30,71.410413071636,1.4570580100313406,361.08,7.367476025300959,524.35,110.24371614758002,1.3206977069370174,49.01,36.978506024206,37.205901997546,80.579677133179,2.179094987786468,39.343110211022,32.989172063615996,49.44026048299672,1.4986814578934144,83.473845353498,4.268443700051164,5.889099540429954,6.262159400280414,3.8920243589214563,3.6164674045426035
2013-10-31,71.11192642613001,1.4162901100603467,364.03,7.250149372634932,526.97,109.93213789745,1.3050621192902814,50.21,36.931839560268,37.025077306372,79.980465653081,2.165623662546329,39.450192782424004,32.934584354741,49.42069180677151,1.5005712923065113,84.23517645063001,4.264255064319225,5.897236281823016,6.267143620924811,3.916214210046614,3.6115954481023107
2013-11-01,70.74840941756601,1.4220785812576082,359.0,7.21608040201005,527.6,108.14514499231,1.280989075897763,49.75,36.969172731418,37.171691920837,80.427496439821,2.1755287039861253,39.119210288999,32.970976160658005,49.401123130546296,1.4983215204132554,84.423159437576,4.259130054540114,5.883322388488279,6.268338420843159,3.907010463604602,3.615547501724586
2013-11-04,71.662643810363,1.4861601785641434,358.74,7.439651596847781,535.18,108.22762158794,1.250230052086431,48.22,36.875839803543,37.323193689118,80.246781866458,2.176134355013332,39.119210288999,33.162033141721004,49.978399079190034,1.5070969522768023,86.566165488764,4.271969605005388,5.882597892120868,6.282603138908,3.875773872753025,3.619614948124763
2013-11-05,71.48564694354299,1.426574475025803,358.89,7.16204350429056,543.05,108.54836390423999,1.2554346549442637,50.11,36.866506510755,37.728827455806,80.48456419983,2.1831350951669473,39.907727405687,32.325021605634,49.01953394415468,1.516457886469315,86.46277484594299,4.26949668750023,5.883015934850922,6.297201396726045,3.914220588971633,3.6304244562551986
2013-11-06,71.284433749057,1.451230328767447,356.18,7.251221498371336,539.63,111.01349770671001,1.2670044413202777,49.12,37.37983761407,37.513792687923996,82.443890626817,2.205571128425251,39.489131899297,32.588862198531,49.51853518789757,1.5194926072052222,87.618870215663,4.2666779830947785,5.87543622104786,6.290883719526484,3.894266283838887,3.6247086703639897
2013-11-07,70.131118062124,1.4745819609361648,343.56,7.223717409587889,525.02,109.88631756655,1.262673265863957,47.56,37.174505172744006,36.995754383478,81.131332146603,2.182445516614105,38.486449639806,31.942907643507,49.08802431094293,1.5367425175810818,87.026723806782,4.250366605129906,5.839361768898024,6.263436357104114,3.861992071822581,3.610803159667867
2013-11-08,71.235170145913,1.4987412191439722,350.31,7.370292446875657,535.2,111.05931803761001,1.2655551361354203,47.53,37.37983761407,37.689730225282,81.654453280022,2.1844517925162616,39.523203626562,31.997495352382003,49.11737732528074,1.5350381892195282,87.755416470236,4.265986659182002,5.858818476755733,6.282640508814019,3.861361090625918,3.6293876495267625
